filename, dx, dy, angle, scale
Images/SPI-AOI-TEST-0727.jpeg,23,27,13.7795,0.959281
Images/SPI-AOI-TEST-0728.jpeg,50,-14,15.6166,1.07986
Images/SPI-AOI-TEST-0729.jpeg,39,-28,-3.29764,1.08263
Images/SPI-AOI-TEST-0730.jpeg,11,50,-16.7085,1.0927
Images/SPI-AOI-TEST-0731.jpeg,10,50,5.19428,0.916343
Images/SPI-AOI-TEST-0732.jpeg,30,-33,-6.12389,0.908861
Images/SPI-AOI-TEST-0733.jpeg,16,-18,22.9759,1.00693
Images/SPI-AOI-TEST-0734.jpeg,-1,13,7.69922,1.04483
Images/SPI-AOI-TEST-0735.jpeg,25,-5,3.67208,1.09227
Images/SPI-AOI-TEST-0736.jpeg,-45,0,4.94293,1.03613
Images/SPI-AOI-TEST-0737.jpeg,37,5,2.07448,0.968841
Images/SPI-AOI-TEST-0738.jpeg,-46,19,-26.796,0.922023
Images/SPI-AOI-TEST-0739.jpeg,29,-32,10.9921,1.01626
Images/SPI-AOI-TEST-0740.jpeg,0,3,21.554,0.961199
Images/SPI-AOI-TEST-0741.jpeg,-18,3,-2.59414,1.02268
Images/SPI-AOI-TEST-0742.jpeg,-12,16,-20.1471,0.908881
Images/SPI-AOI-TEST-0743.jpeg,-42,35,-29.8658,0.996987
Images/SPI-AOI-TEST-0744.jpeg,-32,4,26.2134,0.9668
Images/SPI-AOI-TEST-0745.jpeg,6,17,12.2189,0.900884
Images/SPI-AOI-TEST-0746.jpeg,43,-16,14.1282,0.948788
Images/SPI-AOI-TEST-0747.jpeg,23,29,-29.7944,0.904311
Images/SPI-AOI-TEST-0748.jpeg,-9,18,6.78304,0.91779
Images/SPI-AOI-TEST-0749.jpeg,19,-29,11.8782,0.923807
Images/SPI-AOI-TEST-0750.jpeg,5,-20,-5.11648,0.949139
Images/SPI-AOI-TEST-0751.jpeg,-39,-3,11.2814,0.959218
Images/SPI-AOI-TEST-0752.jpeg,-7,-23,1.04618,1.02989
Images/SPI-AOI-TEST-0753.jpeg,33,2,-0.0273323,0.976763
Images/SPI-AOI-TEST-0754.jpeg,26,-48,-0.547501,0.97117
Images/SPI-AOI-TEST-0755.jpeg,19,49,-29.1324,1.01942
Images/SPI-AOI-TEST-0756.jpeg,50,-45,7.23211,0.955798
Images/SPI-AOI-TEST-0757.jpeg,-24,34,-0.462481,1.00481
Images/SPI-AOI-TEST-0758.jpeg,-29,-33,25.1186,1.04678
Images/SPI-AOI-TEST-0759.jpeg,39,2,7.52337,0.959706
Images/SPI-AOI-TEST-0760.jpeg,36,-6,-17.3464,0.958398
Images/SPI-AOI-TEST-0761.jpeg,-47,23,-24.8404,0.91706
Images/SPI-AOI-TEST-0762.jpeg,-35,38,15.4379,0.915923
Images/SPI-AOI-TEST-0763.jpeg,-50,27,25.8184,0.922142
Images/SPI-AOI-TEST-0764.jpeg,-13,-10,5.24453,1.05808
Images/SPI-AOI-TEST-0765.jpeg,-4,3,25.131,0.921646
Images/SPI-AOI-TEST-0766.jpeg,17,5,7.35271,0.913258
Images/SPI-AOI-TEST-0767.jpeg,-26,7,4.4412,1.07888
Images/SPI-AOI-TEST-0768.jpeg,35,28,0.0402207,0.958608
Images/SPI-AOI-TEST-0769.jpeg,-47,-50,-15.823,1.03444
Images/SPI-AOI-TEST-0770.jpeg,-33,3,-17.9863,1.07205
Images/SPI-AOI-TEST-0771.jpeg,-12,-37,-21.5056,0.966546
Images/SPI-AOI-TEST-0772.jpeg,10,3,28.8425,0.935219
Images/SPI-AOI-TEST-0773.jpeg,-44,-14,24.6714,0.967902
Images/SPI-AOI-TEST-0774.jpeg,37,-45,-7.57598,1.09448
Images/SPI-AOI-TEST-0775.jpeg,-6,-47,-28.8267,1.00457
Images/SPI-AOI-TEST-0776.jpeg,30,35,10.2774,0.924295
Images/SPI-AOI-TEST-0777.jpeg,-45,-38,29.6538,1.02729
Images/SPI-AOI-TEST-0778.jpeg,28,28,5.22402,0.943836
Images/SPI-AOI-TEST-0779.jpeg,33,7,-16.7997,0.92438
Images/SPI-AOI-TEST-0780.jpeg,-6,48,-14.0124,0.953627
Images/SPI-AOI-TEST-0781.jpeg,-45,19,-4.5025,1.07454
Images/SPI-AOI-TEST-0782.jpeg,-38,-27,-2.1761,0.931202
Images/SPI-AOI-TEST-0783.jpeg,30,1,-1.67704,0.959732
Images/SPI-AOI-TEST-0784.jpeg,26,-20,-19.3905,1.03462
Images/SPI-AOI-TEST-0785.jpeg,31,-49,9.37742,1.05725
Images/SPI-AOI-TEST-0786.jpeg,25,24,18.4158,0.928293
Images/SPI-AOI-TEST-0787.jpeg,-26,4,-4.21186,0.927287
Images/SPI-AOI-TEST-0788.jpeg,33,2,-9.65776,0.942245
Images/SPI-AOI-TEST-0789.jpeg,3,-47,25.0728,0.955124
Images/SPI-AOI-TEST-0790.jpeg,-16,12,-2.9235,0.968167
Images/SPI-AOI-TEST-0791.jpeg,18,-34,18.0117,0.954116
Images/SPI-AOI-TEST-0792.jpeg,7,32,11.9608,0.970058
Images/SPI-AOI-TEST-0793.jpeg,8,39,2.16059,1.0509
Images/SPI-AOI-TEST-0794.jpeg,15,6,-11.0549,0.943389
Images/SPI-AOI-TEST-0795.jpeg,-34,-40,-29.1659,1.03125
Images/SPI-AOI-TEST-0796.jpeg,-23,-4,11.467,1.00227
Images/SPI-AOI-TEST-0797.jpeg,29,-17,-18.2251,0.967672
Images/SPI-AOI-TEST-0798.jpeg,-48,12,22.8712,0.953204
Images/SPI-AOI-TEST-0799.jpeg,20,-20,26.4667,1.02434
Images/SPI-AOI-TEST-0800.jpeg,5,39,1.28067,0.988544
Images/SPI-AOI-TEST-0801.jpeg,-29,28,4.78878,1.05169
Images/SPI-AOI-TEST-0802.jpeg,-48,38,-8.32663,0.906336
Images/SPI-AOI-TEST-0803.jpeg,-16,2,8.97017,1.02872
Images/SPI-AOI-TEST-0804.jpeg,-34,21,8.7777,1.05272
Images/SPI-AOI-TEST-0805.jpeg,-43,49,29.5681,0.91934
Images/SPI-AOI-TEST-0806.jpeg,21,-4,13.3509,0.969121
Images/SPI-AOI-TEST-0807.jpeg,6,39,10.3944,1.06871
Images/SPI-AOI-TEST-0808.jpeg,10,-28,-10.4129,1.08801
Images/SPI-AOI-TEST-0809.jpeg,-12,43,-23.5776,1.08394
Images/SPI-AOI-TEST-0810.jpeg,-43,-47,-3.59573,1.0753
Images/SPI-AOI-TEST-0811.jpeg,-6,-5,-3.02083,0.962418
Images/SPI-AOI-TEST-0812.jpeg,25,17,-7.91368,0.913944
Images/SPI-AOI-TEST-0813.jpeg,26,-5,-28.0009,0.93802
Images/SPI-AOI-TEST-0814.jpeg,30,37,-16.0851,0.926773
Images/SPI-AOI-TEST-0815.jpeg,49,0,-3.89668,1.02051
Images/SPI-AOI-TEST-0816.jpeg,-9,-42,10.6989,0.990955
Images/SPI-AOI-TEST-0817.jpeg,-33,-1,23.4132,1.05241
Images/SPI-AOI-TEST-0818.jpeg,-2,17,2.8336,0.918048
Images/SPI-AOI-TEST-0819.jpeg,-50,-5,23.7213,1.01495
Images/SPI-AOI-TEST-0820.jpeg,-17,48,21.0768,1.04668
Images/SPI-AOI-TEST-0821.jpeg,-9,-12,16.0538,0.934417
Images/SPI-AOI-TEST-0822.jpeg,38,13,15.2765,0.96006
Images/SPI-AOI-TEST-0823.jpeg,32,13,-0.204764,1.0884
Images/SPI-AOI-TEST-0824.jpeg,19,32,5.04604,0.942355
Images/SPI-AOI-TEST-0825.jpeg,26,2,5.22355,1.02357
Images/SPI-AOI-TEST-0826.jpeg,-21,4,0.549921,0.928809
Images/SPI-AOI-TEST-0827.jpeg,6,50,20.6301,0.902845
Images/SPI-AOI-TEST-0828.jpeg,13,32,15.9057,0.935707
Images/SPI-AOI-TEST-0829.jpeg,-26,1,29.4805,0.938401
Images/SPI-AOI-TEST-0830.jpeg,-32,14,16.6235,0.99892
Images/SPI-AOI-TEST-0831.jpeg,-47,24,-12.7162,0.958337
Images/SPI-AOI-TEST-0832.jpeg,10,20,-11.5912,1.08623
Images/SPI-AOI-TEST-0833.jpeg,-17,-18,-5.6894,1.00944
Images/SPI-AOI-TEST-0834.jpeg,1,-50,-4.75332,0.945873
Images/SPI-AOI-TEST-0835.jpeg,-25,43,10.9937,0.985424
Images/SPI-AOI-TEST-0836.jpeg,-12,42,18.425,0.993341
Images/SPI-AOI-TEST-0837.jpeg,-23,-33,25.1014,0.900686
Images/SPI-AOI-TEST-0838.jpeg,30,5,-12.4966,1.03468
Images/SPI-AOI-TEST-0839.jpeg,-44,1,0.654485,1.05117
Images/SPI-AOI-TEST-0840.jpeg,9,-24,-20.6829,0.958112
Images/SPI-AOI-TEST-0841.jpeg,-7,36,-19.0561,0.971324
Images/SPI-AOI-TEST-0842.jpeg,41,19,-21.8741,1.02068
Images/SPI-AOI-TEST-0843.jpeg,-29,32,9.4881,1.04476
Images/SPI-AOI-TEST-0844.jpeg,-16,3,7.72687,1.00594
Images/SPI-AOI-TEST-0845.jpeg,31,37,22.0298,1.05266
Images/SPI-AOI-TEST-0846.jpeg,48,-32,-22.8914,1.01277
Images/SPI-AOI-TEST-0847.jpeg,-20,31,23.0798,1.0533
Images/SPI-AOI-TEST-0848.jpeg,47,3,14.6285,0.913469
Images/SPI-AOI-TEST-0849.jpeg,3,-36,-12.1795,0.942277
Images/SPI-AOI-TEST-0850.jpeg,-25,-10,-25.6216,1.09903
Images/SPI-AOI-TEST-0851.jpeg,-31,30,12.9021,0.968743
Images/SPI-AOI-TEST-0852.jpeg,8,23,28.0003,0.903733
Images/SPI-AOI-TEST-0853.jpeg,14,-22,7.77707,1.02975
Images/SPI-AOI-TEST-0854.jpeg,-1,13,-19.3229,0.911441
Images/SPI-AOI-TEST-0855.jpeg,39,31,1.54878,0.970972
Images/SPI-AOI-TEST-0856.jpeg,35,4,12.7473,0.988107
Images/SPI-AOI-TEST-0857.jpeg,-26,-25,-7.96799,1.08632
Images/SPI-AOI-TEST-0858.jpeg,-50,-10,-20.2617,0.936589
Images/SPI-AOI-TEST-0859.jpeg,36,14,-17.158,0.994366
Images/SPI-AOI-TEST-0860.jpeg,40,-38,9.35795,0.928502
Images/SPI-AOI-TEST-0861.jpeg,-17,-50,-23.8986,1.056
Images/SPI-AOI-TEST-0862.jpeg,-17,-26,-20.1427,0.986708
Images/SPI-AOI-TEST-0863.jpeg,29,38,-5.92992,1.00926
Images/SPI-AOI-TEST-0864.jpeg,37,28,19.0639,0.930408
Images/SPI-AOI-TEST-0865.jpeg,42,-49,-1.01753,1.05767
Images/SPI-AOI-TEST-0866.jpeg,-35,18,5.29463,0.97079
Images/SPI-AOI-TEST-0867.jpeg,0,-32,10.4086,0.965761
Images/SPI-AOI-TEST-0868.jpeg,-24,-46,-15.64,0.976322
Images/SPI-AOI-TEST-0869.jpeg,-25,5,18.8988,1.03375
Images/SPI-AOI-TEST-0870.jpeg,2,10,24.3525,0.913475
Images/SPI-AOI-TEST-0871.jpeg,10,-38,7.43054,0.942202
Images/SPI-AOI-TEST-0872.jpeg,6,21,14.2675,0.998437
Images/SPI-AOI-TEST-0873.jpeg,19,23,27.2755,0.951601
Images/SPI-AOI-TEST-0874.jpeg,-20,-10,19.2899,0.99868
Images/SPI-AOI-TEST-0875.jpeg,-40,1,29.875,1.02478
Images/SPI-AOI-TEST-0876.jpeg,-12,23,-16.7103,1.07274
Images/SPI-AOI-TEST-0877.jpeg,-21,-8,6.80142,1.03039
Images/SPI-AOI-TEST-0878.jpeg,23,41,-10.8735,1.04182
Images/SPI-AOI-TEST-0879.jpeg,-41,-30,29.7107,0.946023
Images/SPI-AOI-TEST-0880.jpeg,-31,37,-21.0169,1.05628
Images/SPI-AOI-TEST-0881.jpeg,-11,-31,14.5602,0.948249
Images/SPI-AOI-TEST-0882.jpeg,4,6,19.7549,0.931196
Images/SPI-AOI-TEST-0883.jpeg,-47,-22,-23.1482,0.966518
Images/SPI-AOI-TEST-0884.jpeg,19,-2,24.5862,0.909588
Images/SPI-AOI-TEST-0885.jpeg,-29,-18,-10.6776,1.01062
Images/SPI-AOI-TEST-0886.jpeg,-13,44,26.9898,0.914727
Images/SPI-AOI-TEST-0887.jpeg,37,-47,-11.8085,0.98077
Images/SPI-AOI-TEST-0888.jpeg,50,-49,-16.6662,1.00181
Images/SPI-AOI-TEST-0889.jpeg,27,-8,16.3905,0.988097
Images/SPI-AOI-TEST-0890.jpeg,11,20,13.0278,0.988661
Images/SPI-AOI-TEST-0891.jpeg,9,-32,25.5963,1.00257
Images/SPI-AOI-TEST-0892.jpeg,-2,-20,-23.4725,0.953874
Images/SPI-AOI-TEST-0893.jpeg,-38,24,15.6112,0.968226
Images/SPI-AOI-TEST-0894.jpeg,4,-8,0.57011,1.06367
Images/SPI-AOI-TEST-0895.jpeg,-49,1,4.45011,0.968161
Images/SPI-AOI-TEST-0896.jpeg,-22,-23,-21.3674,0.930136
Images/SPI-AOI-TEST-0897.jpeg,-15,13,-11.6393,1.06417
Images/SPI-AOI-TEST-0898.jpeg,22,-2,-23.345,0.939852
Images/SPI-AOI-TEST-0899.jpeg,-2,35,-23.7853,1.06129
Images/SPI-AOI-TEST-0900.jpeg,-35,8,11.9378,1.05531
Images/SPI-AOI-TEST-0901.jpeg,-3,-49,-5.18916,1.02715
Images/SPI-AOI-TEST-0902.jpeg,-38,39,16.1626,1.02505
Images/SPI-AOI-TEST-0903.jpeg,48,1,18.4743,0.987337
Images/SPI-AOI-TEST-0904.jpeg,34,-5,-21.5276,1.09388
Images/SPI-AOI-TEST-0905.jpeg,-17,1,-27.2403,0.957954
Images/SPI-AOI-TEST-0906.jpeg,-1,-17,-1.00343,1.04662
Images/SPI-AOI-TEST-0907.jpeg,15,21,18.5813,1.07504
Images/SPI-AOI-TEST-0908.jpeg,-40,38,7.46698,1.09811
Images/SPI-AOI-TEST-0909.jpeg,-45,9,23.3698,0.934022
Images/SPI-AOI-TEST-0910.jpeg,36,21,-24.9365,1.07744
Images/SPI-AOI-TEST-0911.jpeg,-29,-24,-25.7265,0.94023
Images/SPI-AOI-TEST-0912.jpeg,32,16,12.7042,0.993828
Images/SPI-AOI-TEST-0913.jpeg,47,37,-13.5901,1.05474
Images/SPI-AOI-TEST-0914.jpeg,-3,11,7.79968,0.985209
Images/SPI-AOI-TEST-0915.jpeg,11,31,-26.4845,0.94052
Images/SPI-AOI-TEST-0916.jpeg,1,-14,-25.2792,0.978818
Images/SPI-AOI-TEST-0917.jpeg,10,2,2.40278,1.00177
Images/SPI-AOI-TEST-0918.jpeg,41,34,-16.2675,1.08979
Images/SPI-AOI-TEST-0919.jpeg,11,-28,1.3859,0.985181
Images/SPI-AOI-TEST-0920.jpeg,-8,-30,16.8245,0.979987
Images/SPI-AOI-TEST-0921.jpeg,7,49,23.0629,0.985396
Images/SPI-AOI-TEST-0922.jpeg,43,-43,-22.332,0.951092
Images/SPI-AOI-TEST-0923.jpeg,-3,49,-29.5377,1.03208
Images/SPI-AOI-TEST-0924.jpeg,-25,36,24.2109,0.921349
Images/SPI-AOI-TEST-0925.jpeg,-4,16,-16.7229,1.06916
Images/SPI-AOI-TEST-0926.jpeg,-37,48,12.4161,1.02101
Images/SPI-AOI-TEST-0927.jpeg,32,11,-21.4554,1.09921
Images/SPI-AOI-TEST-0928.jpeg,32,2,-6.41961,0.900966
Images/SPI-AOI-TEST-0929.jpeg,-40,50,12.7627,1.05678
Images/SPI-AOI-TEST-0930.jpeg,46,-38,25.3562,1.01771
Images/SPI-AOI-TEST-0931.jpeg,-26,14,-5.8804,0.975224
Images/SPI-AOI-TEST-0932.jpeg,13,18,-23.9873,0.954605
Images/SPI-AOI-TEST-0933.jpeg,-24,-36,0.687028,0.921389
Images/SPI-AOI-TEST-0934.jpeg,13,40,28.3208,1.09378
Images/SPI-AOI-TEST-0935.jpeg,-1,-22,24.9653,1.09404
Images/SPI-AOI-TEST-0936.jpeg,-2,-35,3.12959,0.984734
Images/SPI-AOI-TEST-0937.jpeg,49,36,10.8109,0.94424
Images/SPI-AOI-TEST-0938.jpeg,-7,32,14.6272,1.05346
Images/SPI-AOI-TEST-0939.jpeg,-30,5,24.6846,0.915795
Images/SPI-AOI-TEST-0940.jpeg,-18,-10,-9.95188,1.02004
Images/SPI-AOI-TEST-0941.jpeg,14,-28,1.96798,0.975245
Images/SPI-AOI-TEST-0942.jpeg,-44,-33,-10.8696,0.925143
Images/SPI-AOI-TEST-0943.jpeg,6,50,-8.63086,1.02875
Images/SPI-AOI-TEST-0944.jpeg,45,8,-29.0283,0.988884
Images/SPI-AOI-TEST-0945.jpeg,11,-15,-3.33074,0.981733
Images/SPI-AOI-TEST-0946.jpeg,5,-45,23.1331,0.942417
Images/SPI-AOI-TEST-0947.jpeg,29,29,-21.2847,0.90373
Images/SPI-AOI-TEST-0948.jpeg,-49,27,1.06505,1.09141
Images/SPI-AOI-TEST-0949.jpeg,18,43,-17.9245,0.906506
Images/SPI-AOI-TEST-0950.jpeg,48,-42,-15.0492,1.02025
Images/SPI-AOI-TEST-0951.jpeg,-50,15,-25.0033,1.00828
Images/SPI-AOI-TEST-0952.jpeg,-36,-34,21.357,1.08154
Images/SPI-AOI-TEST-0953.jpeg,35,22,12.3778,1.00102
Images/SPI-AOI-TEST-0954.jpeg,-17,22,-7.84212,0.930417
Images/SPI-AOI-TEST-0955.jpeg,38,-42,-15.9345,1.06522
Images/SPI-AOI-TEST-0956.jpeg,-31,-29,27.2645,0.920764
Images/SPI-AOI-TEST-0957.jpeg,-31,-24,-5.6131,1.03871
Images/SPI-AOI-TEST-0958.jpeg,0,45,25.4116,0.946046
Images/SPI-AOI-TEST-0959.jpeg,-41,33,-4.96161,0.969819
Images/SPI-AOI-TEST-0960.jpeg,-13,-40,6.78855,1.07297
Images/SPI-AOI-TEST-0961.jpeg,8,45,20.592,1.08097
Images/SPI-AOI-TEST-0962.jpeg,10,47,-25.8146,0.951894
Images/SPI-AOI-TEST-0963.jpeg,2,-49,-27.9785,0.946467
Images/SPI-AOI-TEST-0964.jpeg,23,31,20.6686,0.910174
Images/SPI-AOI-TEST-0965.jpeg,-47,-4,9.23692,1.03768
Images/SPI-AOI-TEST-0966.jpeg,47,13,3.75065,1.01273
Images/SPI-AOI-TEST-0967.jpeg,32,43,16.6176,0.939245
Images/SPI-AOI-TEST-0968.jpeg,-28,0,-11.0849,0.951628
Images/SPI-AOI-TEST-0969.jpeg,6,-28,3.61668,1.08601
Images/SPI-AOI-TEST-0970.jpeg,1,14,-9.3475,1.08813
Images/SPI-AOI-TEST-0971.jpeg,-19,50,-25.4656,1.04406
Images/SPI-AOI-TEST-0972.jpeg,-9,8,-26.1419,1.00766
Images/SPI-AOI-TEST-0973.jpeg,-10,-33,-8.88431,0.963255
Images/SPI-AOI-TEST-0974.jpeg,29,49,17.773,0.975672
Images/SPI-AOI-TEST-0975.jpeg,3,24,27.5347,0.95999
Images/SPI-AOI-TEST-0976.jpeg,-27,34,10.8073,1.08332
Images/SPI-AOI-TEST-0977.jpeg,5,-26,15.2569,1.02118
Images/SPI-AOI-TEST-0978.jpeg,50,-2,-5.66541,1.08217
Images/SPI-AOI-TEST-0979.jpeg,35,-14,-14.7755,1.03326
Images/SPI-AOI-TEST-0980.jpeg,-2,-45,-14.9961,0.905179
Images/SPI-AOI-TEST-0981.jpeg,-24,-33,8.87333,1.06229
Images/SPI-AOI-TEST-0982.jpeg,27,17,-21.0329,1.04032
Images/SPI-AOI-TEST-0983.jpeg,-33,-3,29.9668,1.06642
Images/SPI-AOI-TEST-0984.jpeg,48,-33,-16.6446,1.00849
Images/SPI-AOI-TEST-0985.jpeg,34,23,-27.545,0.920596
Images/SPI-AOI-TEST-0986.jpeg,-18,5,2.4809,1.00163
Images/SPI-AOI-TEST-0987.jpeg,-19,1,10.4056,1.0697
Images/SPI-AOI-TEST-0988.jpeg,33,-3,22.1106,1.00118
Images/SPI-AOI-TEST-0989.jpeg,-9,33,-25.7897,0.918555
Images/SPI-AOI-TEST-0990.jpeg,23,0,7.81752,1.0305
Images/SPI-AOI-TEST-0991.jpeg,-13,24,-22.3624,0.924307
Images/SPI-AOI-TEST-0992.jpeg,26,50,-11.5636,0.999755
Images/SPI-AOI-TEST-0993.jpeg,7,-13,-28.9629,0.929425
Images/SPI-AOI-TEST-0994.jpeg,11,-34,2.02499,1.00716
Images/SPI-AOI-TEST-0995.jpeg,-29,0,-22.0491,0.915418
Images/SPI-AOI-TEST-0996.jpeg,40,-36,12.1216,1.06895
Images/SPI-AOI-TEST-0997.jpeg,34,-45,-8.21893,0.900762
Images/SPI-AOI-TEST-0998.jpeg,-14,0,-25.1007,1.0081
Images/SPI-AOI-TEST-0999.jpeg,-22,-14,28.4895,1.04671
